municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
161,Ejerlejlighed,"Dalvangsvej 13, 2. 5",2600, Glostrup,1736500,2019-10-01,Alm. Salg,77,22552,2,1967,-3%
161,Rækkehus,Dalvangsvej 122,2600, Glostrup,2900000,2019-09-30,Alm. Salg,68,42647,3,1938,-3%
161,Ejerlejlighed,"Nordre Ringvej 12, st. th",2600, Glostrup,1450000,2019-09-30,Alm. Salg,57,25439,2,1940,
161,Villa,Sofielundsvej 33,2600, Glostrup,2800000,2019-09-30,Alm. Salg,180,15556,5,2020,
161,Villa,Kirkebjerg Alle 7,2600, Glostrup,2750000,2019-09-30,Alm. Salg,116,23707,3,1942,-5%
161,Villa,Rønvej 24,2600, Glostrup,5700000,2019-09-30,Alm. Salg,233,24464,5,1953,-2%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2B, 4. th",2600, Glostrup,3095000,2019-09-29,Alm. Salg,107,28925,4,2020,
161,Villa,Mellemtoftevej 15,2600, Glostrup,3185000,2019-09-29,Alm. Salg,117,27222,4,1951,-5%
161,Ejerlejlighed,"Ørnebjergvej 12C, 1. th",2600, Glostrup,1000000,2019-09-26,Alm. Salg,52,19231,2,1935,
161,Villa,Pilevej 2,2600, Glostrup,3800000,2019-09-26,Alm. Salg,115,33043,5,1936,-5%
161,Rækkehus,Bovneager 19,2600, Glostrup,4150000,2019-09-25,Alm. Salg,135,30741,5,2012,-1%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 4. 4",2600, Glostrup,3245000,2019-09-24,Alm. Salg,111,29234,4,2020,
161,Ejerlejlighed,"Hovedvejen 60A, st. tv",2600, Glostrup,1300000,2019-09-23,Alm. Salg,51,25490,2,1943,-7%
161,Rækkehus,Bovneager 59,2600, Glostrup,3225000,2019-09-22,Alm. Salg,106,30425,4,2013,-5%
161,Ejerlejlighed,"Vestergårdsvej 4, 1. 3",2600, Glostrup,2000000,2019-09-22,Alm. Salg,77,25974,3,1986,-4%
161,Villa,Stisager 102,2600, Glostrup,6000000,2019-09-22,Alm. Salg,221,27149,6,2010,-2%
161,Ejerlejlighed,"Ørnebjergvej 12D, 1. th",2600, Glostrup,1450000,2019-09-21,Alm. Salg,53,27358,2,1935,-3%
161,Rækkehus,Ravnager 11,2600, Glostrup,2400000,2019-09-19,Alm. Salg,100,24000,4,1964,-4%
161,Ejerlejlighed,"Stensbjerg 2, st. th",2600, Glostrup,2475000,2019-09-19,Alm. Salg,78,31731,3,2003,-1%
161,Rækkehus,Lammekær 1,2600, Glostrup,59855819,2019-09-17,Andet,136,440116,5,2019,
161,Ejerlejlighed,"Christiansvej 11, 1. tv",2600, Glostrup,637500,2019-09-17,Fam. Salg,57,11184,2,1947,
161,Villa,Glostrup Torv 2,2600, Glostrup,3800000,2019-09-16,Alm. Salg,152,25000,6,1930,-5%
161,Rækkehus,Gaaseager 57,2600, Glostrup,3550000,2019-09-15,Alm. Salg,112,31696,4,2017,-1%
161,Rækkehus,Krogengen 14,2600, Glostrup,600000,2019-09-15,Andet,108,5556,4,2003,
161,Rækkehus,Mejerihusene 4,2600, Glostrup,1657500,2019-09-12,Fam. Salg,112,14799,4,2005,
161,Ejerlejlighed,"Gyvelvej 16, 2. tv",2600, Glostrup,1960000,2019-09-08,Alm. Salg,77,25455,3,1961,-6%
161,Rækkehus,Krogengen 7,2600, Glostrup,3400000,2019-09-05,Alm. Salg,97,35052,3,2003,6%
161,Ejerlejlighed,"Østervej 23, st. tv",2600, Glostrup,2000000,2019-09-05,Alm. Salg,72,27778,2,1959,-2%
161,Villa,Rødkælkevej 45,2600, Glostrup,2950000,2019-09-05,Alm. Salg,129,22868,4,1962,-2%
161,Ejerlejlighed,"Sofiehaven 4, 1. th",2600, Glostrup,2400000,2019-09-04,Fam. Salg,78,30769,3,2001,
161,Rækkehus,Ravnager 15,2600, Glostrup,2850000,2019-09-03,Alm. Salg,80,35625,2,1964,-1%
161,Ejerlejlighed,"Østbrovej 2F, 4. 2",2600, Glostrup,625000,2019-09-02,Fam. Salg,58,10776,2,2009,
161,Villa,Østerager 53,2600, Glostrup,4100000,2019-09-02,Alm. Salg,148,27703,5,1987,-2%
161,Ejerlejlighed,"Stadionvej 84, st. 2",2600, Glostrup,3100000,2019-08-29,Alm. Salg,108,28704,4,2019,-6%
161,Villa,Tværagervej 21,2600, Glostrup,4250000,2019-08-29,Alm. Salg,134,31716,4,1953,
161,Ejerlejlighed,"Hovedvejen 154, 2. 22",2600, Glostrup,1900000,2019-08-28,Alm. Salg,84,22619,2,1978,-3%
161,Rækkehus,Gaaseager 5,2600, Glostrup,3501000,2019-08-27,Alm. Salg,112,31259,5,2017,-3%
161,Ejerlejlighed,"Dalvangsvej 13, st. 19",2600, Glostrup,575000,2019-08-27,Fam. Salg,49,11735,1,1967,
161,Ejerlejlighed,"Stadionvej 86, st. 1",2600, Glostrup,2800000,2019-08-27,Alm. Salg,90,31111,3,2019,-3%
161,Villa,Eriksvej 2,2600, Glostrup,3495000,2019-08-27,Alm. Salg,173,20202,6,1936,
161,Villa,Østerager 15,2600, Glostrup,4445000,2019-08-25,Alm. Salg,149,29832,5,1988,
161,Villa,Dysseaasen 21B,2600, Glostrup,1423891,2019-08-22,Fam. Salg,181,7867,5,2019,
161,Villa,Dysseaasen 21A,2600, Glostrup,1488127,2019-08-21,Fam. Salg,131,11360,4,2019,
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 2. 1",2600, Glostrup,3055000,2019-08-20,Alm. Salg,107,28551,4,2020,
161,Villa,Ejbydalsvej 192,2600, Glostrup,3200000,2019-08-20,Alm. Salg,129,24806,4,1974,
161,Ejerlejlighed,"Byparkvej 2, 1. tv",2600, Glostrup,1375000,2019-08-19,Alm. Salg,52,26442,2,1975,-1%
161,Villa,Søndervangsvej 28A,2600, Glostrup,2860000,2019-08-19,Alm. Salg,101,28317,3,1980,-5%
161,Villa,Hvissingevej 156,2600, Glostrup,3800000,2019-08-19,Alm. Salg,145,26207,4,1980,-5%
161,Villa,Broager 15,2600, Glostrup,5800000,2019-08-19,Alm. Salg,218,26606,5,1943,-3%
161,Rækkehus,Stisager 104A,2600, Glostrup,5450000,2019-08-15,Alm. Salg,149,36577,4,2017,-4%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 5. 2",2600, Glostrup,3283000,2019-08-15,Alm. Salg,107,30682,4,2020,
161,Villa,Enighedsvej 28,2600, Glostrup,2500000,2019-08-14,Alm. Salg,200,12500,7,2020,-9%
161,Villa,Kirkebjerg Alle 5,2600, Glostrup,850000,2019-08-13,Fam. Salg,77,11039,4,1941,
161,Rækkehus,Gaaseager 51,2600, Glostrup,3750000,2019-08-12,Alm. Salg,130,28846,5,2017,-1%
161,Rækkehus,Stisager 8,2600, Glostrup,3550000,2019-08-12,Alm. Salg,118,30085,4,2015,2%
161,Ejerlejlighed,"Stadionvej 84, 3. 1",2600, Glostrup,4100000,2019-08-11,Alm. Salg,133,30827,3,2019,-5%
161,Ejerlejlighed,"Byparkvej 8, st. tv",2600, Glostrup,1745000,2019-08-10,Alm. Salg,63,27698,2,1975,-2%
161,Ejerlejlighed,"Gyvelvej 20, 1. th",2600, Glostrup,1975000,2019-08-07,Alm. Salg,77,25649,3,1961,-4%
161,Villa,Ejbydalsvej 27,2600, Glostrup,4395000,2019-08-07,Alm. Salg,147,29898,5,1979,
161,Villa,Glosemosevej 9,2600, Glostrup,3300000,2019-08-06,Alm. Salg,144,22917,5,1913,-6%
161,Villa,Magleholm 8,2600, Glostrup,4000000,2019-08-06,Alm. Salg,176,22727,5,1979,-2%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2A, st. th",2600, Glostrup,2933000,2019-08-05,Alm. Salg,110,26664,4,2020,
161,Villa,Blåmejsevej 21,2600, Glostrup,3425000,2019-08-04,Alm. Salg,189,18122,7,1965,-5%
161,Villa,Bogfinkevej 20,2600, Glostrup,2895000,2019-08-04,Alm. Salg,212,13656,6,2020,
161,Villa,Broager 19,2600, Glostrup,3665000,2019-08-01,Alm. Salg,140,26179,6,1985,-1%
161,Villa,Dysseaasen 15A,2600, Glostrup,3550000,2019-07-31,Alm. Salg,160,22188,6,2019,
161,Ejerlejlighed,"Vestergårdsvej 23, 1. 57",2600, Glostrup,1660000,2019-07-31,Alm. Salg,72,23056,2,1970,-2%
161,Villa,Sofielundsvej 44,2600, Glostrup,3595000,2019-07-31,Alm. Salg,106,33915,4,1948,
161,Ejerlejlighed,"Stadionvej 84, st. 3",2600, Glostrup,2895000,2019-07-30,Alm. Salg,95,30474,3,2019,
161,Villa,Søndervangsvej 31,2600, Glostrup,3460000,2019-07-29,Alm. Salg,110,31455,4,1950,-1%
161,Ejerlejlighed,"Stadionvej 84, st. 1",2600, Glostrup,2595000,2019-07-25,Alm. Salg,90,28833,3,2019,
161,Rækkehus,Eriksvej 4,2600, Glostrup,2300000,2019-07-24,Alm. Salg,77,29870,3,1940,
161,Ejerlejlighed,"Ørnebjergvej 12B, 1. th",2600, Glostrup,1400000,2019-07-23,Alm. Salg,52,26923,2,1935,
161,Villa,Ejby Udlodsvej 8,2600, Glostrup,2275000,2019-07-23,Alm. Salg,87,26149,4,1900,-3%
161,Villa,Rønvej 10,2600, Glostrup,3400000,2019-07-23,Alm. Salg,131,25954,8,1954,
161,Ejerlejlighed,"Dalvangsvej 13, st. 18",2600, Glostrup,1275000,2019-07-21,Alm. Salg,49,26020,1,1967,-6%
161,Villa,Hvissingegade 16,2600, Glostrup,5750000,2019-07-21,Alm. Salg,192,29948,6,2016,
161,Villa,Rødkælkevej 37,2600, Glostrup,4070000,2019-07-17,Alm. Salg,123,33089,4,1962,-3%
161,Ejerlejlighed,"Østervej 13B, 1. th",2600, Glostrup,1395000,2019-07-15,Alm. Salg,57,24474,2,1938,
161,Villa,Falkevej 17,2600, Glostrup,3700000,2019-07-14,Alm. Salg,148,25000,5,1957,-3%
161,Villa,Sofielundsvej 4,2600, Glostrup,3715000,2019-07-14,Alm. Salg,103,36068,4,1927,1%
161,Rækkehus,Vældegårdsparken 34,2600, Glostrup,3250000,2019-07-13,Alm. Salg,117,27778,5,1965,
161,Ejerlejlighed,"Ørnebjergvej 12C, 1. tv",2600, Glostrup,800000,2019-07-13,Fam. Salg,52,15385,2,1935,
161,Rækkehus,Krogengen 13,2600, Glostrup,2975000,2019-07-10,Alm. Salg,85,35000,3,2003,-1%
161,Villa,Bøgevej 10,2600, Glostrup,2650000,2019-07-06,Alm. Salg,94,28191,3,1932,
161,Villa,Erdalsvej 54,2600, Glostrup,3595000,2019-07-06,Alm. Salg,101,35594,4,1943,
161,Villa,Svalevej 32,2600, Glostrup,1657500,2019-07-04,Fam. Salg,132,12557,5,1958,
161,Ejerlejlighed,"Christiansvej 17, 1. mf",2600, Glostrup,1890000,2019-07-02,Alm. Salg,71,26620,3,1947,-3%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 1. 4",2600, Glostrup,3133000,2019-07-02,Alm. Salg,111,28225,4,2020,
161,Ejerlejlighed,"Sofielundsvej 10A, st. tv",2600, Glostrup,1495000,2019-07-01,Alm. Salg,58,25776,3,1950,
161,Rækkehus,Bovneager 109,2600, Glostrup,3450000,2019-06-30,Alm. Salg,116,29741,4,2012,-5%
161,Rækkehus,Ejbysvinget 32,2600, Glostrup,3675000,2019-06-30,Alm. Salg,135,27222,5,2009,-1%
161,Villa,Sofielundsvej 68,2600, Glostrup,1317500,2019-06-30,Fam. Salg,179,7360,7,2020,
161,Ejerlejlighed,"Magnoliavej 10, 2. tv",2600, Glostrup,1575000,2019-06-27,Alm. Salg,63,25000,3,1946,-4%
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 1",2600, Glostrup,1775000,2019-06-26,Alm. Salg,76,23355,3,1961,-3%
161,Villa,Ejbydalsvej 221,2600, Glostrup,2565000,2019-06-25,Fam. Salg,155,16548,5,1974,
161,Villa,Langagervej 5,2600, Glostrup,3500000,2019-06-24,Alm. Salg,131,26718,5,1954,
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, st. 1",2600, Glostrup,2933000,2019-06-23,Alm. Salg,107,27411,4,2020,
161,Ejerlejlighed,"Stadionvej 43, 2. 35",2600, Glostrup,1280000,2019-06-21,Alm. Salg,53,24151,1,1972,-1%
161,Villa,Dysseaasen 17B,2600, Glostrup,4670000,2019-06-20,Alm. Salg,150,31133,5,2019,
161,Ejerlejlighed,"Tranemosevej 9, st. tv",2600, Glostrup,1860000,2019-06-20,Alm. Salg,77,24156,3,1961,-2%
161,Villa,Stjernevangen 3,2600, Glostrup,3250000,2019-06-20,Alm. Salg,132,24621,5,1961,
161,Villa,Magleholm 1,2600, Glostrup,4000000,2019-06-19,Auktion,201,19900,6,1980,
161,Ejerlejlighed,"Sofielundsvej 10B, 1. tv",2600, Glostrup,1100000,2019-06-18,Alm. Salg,45,24444,2,1950,-8%
161,Villa,Langagervej 56,2600, Glostrup,1700000,2019-06-18,Fam. Salg,104,16346,3,1962,
161,Villa,Nordvangs Alle 14,2600, Glostrup,1738500,2019-06-18,Alm. Salg,89,19534,4,1947,
161,Ejerlejlighed,"Lilliendalsvej 1, 1. 3",2600, Glostrup,970000,2019-06-16,Alm. Salg,44,22045,1,1970,-11%
161,Villa,Ejbydalsvej 211,2600, Glostrup,4180000,2019-06-16,Alm. Salg,157,26624,5,1976,-2%
161,Villa,Ejbydalsvej 75,2600, Glostrup,1912500,2019-06-12,Fam. Salg,147,13010,5,1968,
161,Rækkehus,Østervej 53,2600, Glostrup,3475000,2019-06-11,Alm. Salg,110,31591,5,1931,-1%
161,Ejerlejlighed,"Tranemosevej 3, 1. tv",2600, Glostrup,2050000,2019-06-10,Alm. Salg,79,25949,3,1961,-4%
161,Villa,Langagervej 11,2600, Glostrup,3350000,2019-06-10,Alm. Salg,122,27459,5,1954,
161,Villa,Langagervej 75,2600, Glostrup,3250000,2019-06-10,Alm. Salg,121,26860,5,1960,-4%
161,Villa,Blåmejsevej 9,2600, Glostrup,1650000,2019-06-05,Alm. Salg,154,10714,7,1958,
161,Rækkehus,Hvissingeparken 3,2600, Glostrup,2100000,2019-06-02,Alm. Salg,98,21429,3,1967,
161,Villa,Hvissingevej 152,2600, Glostrup,4500000,2019-06-02,Alm. Salg,168,26786,5,1975,-2%
161,Ejerlejlighed,"Tranemosevej 7, st. th",2600, Glostrup,1865000,2019-06-01,Alm. Salg,77,24221,3,1961,-4%
161,Villa,Tulipanvej 3,2600, Glostrup,3050000,2019-06-01,Alm. Salg,180,16944,4,1956,
161,Rækkehus,Gaaseager 83,2600, Glostrup,3595000,2019-05-28,Alm. Salg,124,28992,5,2017,-3%
161,Ejerlejlighed,"Nordre Ringvej 6, st. tv",2600, Glostrup,1925000,2019-05-28,Alm. Salg,67,28731,3,1940,-3%
161,Ejerlejlighed,"Højvangsvej 30, st. tv",2600, Glostrup,1595000,2019-05-28,Alm. Salg,62,25726,2,1934,
161,Villa,Rørsangervej 28,2600, Glostrup,3450000,2019-05-28,Alm. Salg,112,30804,3,1962,-4%
161,Villa,Sofielundsvej 64,2600, Glostrup,2700000,2019-05-28,Alm. Salg,180,15000,6,2020,-10%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 2. 4",2600, Glostrup,3183000,2019-05-27,Alm. Salg,111,28676,4,2020,
161,Villa,Svalevej 8,2600, Glostrup,3025000,2019-05-27,Alm. Salg,106,28538,4,1959,-2%
161,Rækkehus,Ejby Smedevej 26,2600, Glostrup,1700000,2019-05-26,Auktion,120,14167,3,2003,
161,Ejerlejlighed,"Lilliendalsvej 1, st. 1",2600, Glostrup,1995000,2019-05-23,Alm. Salg,78,25577,3,1970,-5%
161,Villa,Glosemosevej 1,2600, Glostrup,4100000,2019-05-23,Alm. Salg,157,26115,6,1905,-6%
161,Ejerlejlighed,"Højvangsvej 32, 2. tv",2600, Glostrup,1600000,2019-05-22,Alm. Salg,71,22535,3,1934,-5%
161,Villa,Ejbydalsvej 51,2600, Glostrup,3075000,2019-05-20,Alm. Salg,184,16712,6,1968,-4%
161,Ejerlejlighed,"Stadionvej 86, 2. 3",2600, Glostrup,2795000,2019-05-19,Alm. Salg,95,29421,3,2019,
161,Ejerlejlighed,"Byparkvej 10, st. tv",2600, Glostrup,1505000,2019-05-15,Alm. Salg,62,24274,2,1975,-3%
161,Ejerlejlighed,"Stadionvej 84, 1. 2",2600, Glostrup,2995000,2019-05-15,Alm. Salg,108,27731,4,2019,
161,Ejerlejlighed,"Tranemosevej 5, 1. th",2600, Glostrup,1950000,2019-05-14,Alm. Salg,77,25325,3,1961,
161,Villa,Højlandsvej 3,2600, Glostrup,3325000,2019-05-14,Alm. Salg,141,23582,5,1936,-4%
161,Rækkehus,Stisager 70,2600, Glostrup,3245000,2019-05-13,Alm. Salg,104,31202,4,2011,-2%
161,Villa,Tværagervej 23,2600, Glostrup,2595000,2019-05-13,Alm. Salg,91,28516,4,1953,
161,Villa,Rødkælkevej 19,2600, Glostrup,2800000,2019-05-12,Alm. Salg,184,15217,6,2020,-2%
161,Villa,Lillievej 2,2600, Glostrup,2105000,2019-05-12,Alm. Salg,119,17689,4,1920,-4%
161,Ejerlejlighed,"Tværvej 2, st. tv",2600, Glostrup,1495000,2019-05-10,Alm. Salg,58,25776,2,1938,
161,Ejerlejlighed,"Sofielundsvej 14, st. th",2600, Glostrup,1525000,2019-05-08,Alm. Salg,50,30500,2,1933,-8%
161,Ejerlejlighed,"Magnoliavej 18, st. tv",2600, Glostrup,1495000,2019-05-08,Alm. Salg,51,29314,2,1946,
161,Ejerlejlighed,"Magnoliavej 20, 1. th",2600, Glostrup,1478000,2019-05-08,Alm. Salg,51,28980,2,1946,
161,Ejerlejlighed,"Gyvelvej 16, st. th",2600, Glostrup,1650000,2019-05-06,Alm. Salg,79,20886,3,1961,-8%
161,Ejerlejlighed,"Hovedvejen 146, 4. a",2600, Glostrup,3150000,2019-05-05,Alm. Salg,143,22028,5,1966,-3%
161,Villa,Solsortevej 26,2600, Glostrup,2300000,2019-05-05,Alm. Salg,172,13372,5,2020,
161,Villa,Flemager 37,2600, Glostrup,3050000,2019-05-05,Alm. Salg,99,30808,4,1963,
161,Ejerlejlighed,"Magnoliavej 8, 1. tv",2600, Glostrup,1495000,2019-05-01,Alm. Salg,63,23730,3,1946,
161,Villa,Højbovej 14,2600, Glostrup,4050000,2019-05-01,Alm. Salg,150,27000,7,1979,-3%
161,Rækkehus,Lilliendalsvej 34,2600, Glostrup,2850000,2019-04-30,Alm. Salg,171,16667,5,1966,-10%
161,Villa,Højvangsvej 6,2600, Glostrup,3350000,2019-04-27,Alm. Salg,102,32843,5,1935,-4%
161,Villa,Nørre Alle 44,2600, Glostrup,4200000,2019-04-26,Alm. Salg,188,22340,7,1948,-6%
161,Ejerlejlighed,"Østervej 9A, st. th",2600, Glostrup,1940000,2019-04-25,Alm. Salg,67,28955,3,1943,-3%
161,Villa,Spurvevej 4,2600, Glostrup,2800000,2019-04-25,Alm. Salg,98,28571,3,1955,-3%
161,Villa,Højtoftevej 16,2600, Glostrup,2550000,2019-04-25,Alm. Salg,200,12750,6,2020,-9%
161,Villa,Violvej 8,2600, Glostrup,3700000,2019-04-24,Alm. Salg,122,30328,4,1937,-3%
161,Villa,Pilevej 7,2600, Glostrup,3800000,2019-04-24,Alm. Salg,177,21469,8,1940,
161,Villa,Rønvej 21,2600, Glostrup,4900000,2019-04-23,Alm. Salg,212,23113,7,1959,-2%
161,Ejerlejlighed,"Nordre Ringvej 8, 1. th",2600, Glostrup,1440000,2019-04-22,Alm. Salg,57,25263,2,1940,
161,Ejerlejlighed,"Østervej 27, st. th",2600, Glostrup,2350000,2019-04-16,Alm. Salg,80,29375,3,1959,
161,Villa,Ejby Mosevej 53B,2600, Glostrup,3400000,2019-04-16,Alm. Salg,173,19653,6,1940,-3%
161,Ejerlejlighed,"Christiansvej 13, 2. mf",2600, Glostrup,1450000,2019-04-15,Alm. Salg,55,26364,2,1947,
161,Villa,Tornskadevej 14,2600, Glostrup,3250000,2019-04-14,Alm. Salg,162,20062,5,1956,
161,Villa,Solvangsvej 20A,2600, Glostrup,4800000,2019-04-12,Alm. Salg,148,32432,5,2001,-2%
161,Ejerlejlighed,"Christiansvej 15, 1. th",2600, Glostrup,2095000,2019-04-11,Alm. Salg,80,26188,4,1947,
161,Villa,Bjergbakkevej 132,2600, Glostrup,4540000,2019-04-10,Alm. Salg,177,25650,8,1972,-3%
161,Ejerlejlighed,"Vestergårdsvej 4, 1. 2",2600, Glostrup,2249000,2019-04-09,Alm. Salg,76,29592,3,1986,
161,Villa,Birke Alle 19,2600, Glostrup,574260,2019-04-07,Alm. Salg,105,5469,4,1938,
161,Villa,Vældegårdsvej 7,2600, Glostrup,3475000,2019-04-06,Alm. Salg,120,28958,5,1975,-3%
161,Rækkehus,Hvissingeparken 34,2600, Glostrup,2800000,2019-04-04,Alm. Salg,98,28571,3,1967,0%
161,Villa,Kæraasen 6,2600, Glostrup,2250000,2019-04-03,Fam. Salg,153,14706,6,2005,
161,Ejerlejlighed,"Christiansvej 9, 1. th",2600, Glostrup,1800000,2019-04-02,Alm. Salg,68,26471,3,1947,-2%
161,Ejerlejlighed,"Springholm 1, 1. tv",2600, Glostrup,2285000,2019-04-01,Alm. Salg,96,23802,4,1989,-3%
161,Ejerlejlighed,"Vestergårdsvej 23, 1. 61",2600, Glostrup,1650000,2019-04-01,Alm. Salg,74,22297,2,1970,
161,Ejerlejlighed,"Tranemosevej 3, st. th",2600, Glostrup,2000000,2019-03-27,Alm. Salg,77,25974,3,1961,
161,Ejerlejlighed,"Østervej 41, 2. th",2600, Glostrup,1950000,2019-03-26,Alm. Salg,85,22941,3,1959,-7%
161,Ejerlejlighed,"Østervej 13A, 1. th",2600, Glostrup,1510000,2019-03-25,Alm. Salg,54,27963,2,1938,2%
161,Ejerlejlighed,"Dalvangsvej 13, 2. 2",2600, Glostrup,1965000,2019-03-25,Alm. Salg,88,22330,3,1967,-2%
161,Ejerlejlighed,"Stadionvej 43, 2. 39",2600, Glostrup,1043250,2019-03-24,Fam. Salg,97,10755,4,1972,
161,Ejerlejlighed,"Stadionvej 43, 1. 19",2600, Glostrup,2160000,2019-03-23,Alm. Salg,84,25714,3,1972,-6%
161,Villa,Gyvelvej 19D,2600, Glostrup,2775000,2019-03-23,Alm. Salg,106,26179,4,1981,-4%
161,Villa,Vagtelvænget 11,2600, Glostrup,2850000,2019-03-22,Alm. Salg,122,23361,5,1957,-5%
161,Villa,Ydergrænsen 22,2600, Glostrup,3700000,2019-03-21,Alm. Salg,126,29365,5,1971,-4%
161,Villa,Brandsbjergvej 28,2600, Glostrup,2004125,2019-03-19,Andet,154,13014,4,1972,
161,Ejerlejlighed,"Østervej 9A, 1. th",2600, Glostrup,1940000,2019-03-18,Alm. Salg,67,28955,3,1943,-5%
161,Villa,Flemager 28,2600, Glostrup,3450000,2019-03-14,Alm. Salg,143,24126,5,1964,-1%
161,Ejerlejlighed,"Brøndbyvestervej 18, 1. l",2600, Glostrup,1690000,2019-03-13,Alm. Salg,84,20119,3,1961,-8%
161,Ejerlejlighed,"Ørnebjergvej 12A, 2. tv",2600, Glostrup,1425000,2019-03-13,Alm. Salg,53,26887,2,1935,-3%
161,Villa,Dysseaasen 19B,2600, Glostrup,3995000,2019-03-12,Alm. Salg,126,31706,5,2019,
161,Villa,Flemager 15,2600, Glostrup,3125000,2019-03-12,Alm. Salg,149,20973,4,1962,-8%
161,Villa,Hvissingevej 101,2600, Glostrup,4700000,2019-03-12,Alm. Salg,215,21860,7,1927,-1%
161,Rækkehus,Stisager 2,2600, Glostrup,3300000,2019-03-10,Alm. Salg,118,27966,4,2015,
161,Ejerlejlighed,"Sydvestvej 27, 1. 2",2600, Glostrup,2900000,2019-03-05,Alm. Salg,103,28155,4,2017,-9%
161,Ejerlejlighed,"Dalvangsvej 13, st. 13",2600, Glostrup,1275000,2019-03-04,Alm. Salg,49,26020,1,1967,-2%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2C, 5. 4",2600, Glostrup,3283000,2019-02-27,Alm. Salg,107,30682,4,2020,
161,Villa,Ørnebjergvej 46A,2600, Glostrup,3675000,2019-02-26,Alm. Salg,152,24178,6,1962,-2%
161,Ejerlejlighed,"Byparkvej 6, 1. th",2600, Glostrup,1750000,2019-02-25,Alm. Salg,62,28226,2,1975,-1%
161,Rækkehus,Ejbysvinget 52,2600, Glostrup,3596000,2019-02-21,Alm. Salg,135,26637,5,2008,0%
161,Rækkehus,Bovneager 125,2600, Glostrup,3250000,2019-02-17,Alm. Salg,96,33854,3,2012,
161,Ejerlejlighed,"Vestergårdsvej 23, st. 52",2600, Glostrup,1650000,2019-02-17,Alm. Salg,69,23913,2,1970,-2%
161,Villa,Søndervangsvej 6,2600, Glostrup,3300000,2019-02-17,Alm. Salg,96,34375,4,1961,-6%
161,Ejerlejlighed,"Hortensiavej 9, 2",2600, Glostrup,2295000,2019-02-11,Alm. Salg,90,25500,3,1937,
161,Villa,Bjergbakkevej 1,2600, Glostrup,3100000,2019-02-11,Alm. Salg,175,17714,7,1967,-6%
161,Ejerlejlighed,"Sofielundsvej 10A, 1. th",2600, Glostrup,1200000,2019-02-09,Alm. Salg,45,26667,2,1950,-7%
161,Villa,Ejbyholm 28,2600, Glostrup,3450000,2019-02-09,Alm. Salg,124,27823,3,1983,-4%
161,Ejerlejlighed,"Stadionvej 84, 2. 3",2600, Glostrup,2800000,2019-02-07,Alm. Salg,95,29474,3,2019,
161,Ejerlejlighed,"Østervej 9A, st. tv",2600, Glostrup,1740000,2019-02-05,Alm. Salg,69,25217,3,1943,-3%
161,Ejerlejlighed,"Østervej 27, st. tv",2600, Glostrup,1995000,2019-02-04,Alm. Salg,80,24938,3,1959,
161,Rækkehus,Tofteaasen 7,2600, Glostrup,3050000,2019-01-30,Fam. Salg,96,31771,3,2003,
161,Ejerlejlighed,"Christiansvej 19, st. th",2600, Glostrup,1725000,2019-01-30,Alm. Salg,61,28279,2,1947,-1%
161,Villa,Nørre Alle 13,2600, Glostrup,2795000,2019-01-30,Alm. Salg,94,29734,3,1923,-2%
161,Villa,Malervangen 8,2600, Glostrup,3170000,2019-01-29,Alm. Salg,143,22168,5,1950,-1%
161,Ejerlejlighed,"Stadionvej 43, st. 16",2600, Glostrup,2255000,2019-01-28,Alm. Salg,87,25920,3,1972,5%
161,Villa,Enighedsvej 24,2600, Glostrup,3495000,2019-01-27,Alm. Salg,135,25889,5,1932,
161,Ejerlejlighed,"Tranemosevej 11, st. th",2600, Glostrup,1900000,2019-01-24,Alm. Salg,79,24051,3,1961,-5%
161,Villa,Ejby Mosevej 41,2600, Glostrup,3300000,2019-01-24,Alm. Salg,198,16667,5,1972,-6%
161,Rækkehus,Bovneager 73,2600, Glostrup,3700000,2019-01-21,Alm. Salg,130,28462,5,2013,-1%
161,Villa,Kirkebjerg Alle 4,2600, Glostrup,1950000,2019-01-21,Alm. Salg,180,10833,8,2020,
161,Ejerlejlighed,"Kirkebjerg Parkvej 2C, 4. 3",2600, Glostrup,3183000,2019-01-20,Alm. Salg,107,29748,4,2020,
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 3. 2",2600, Glostrup,3083000,2019-01-20,Alm. Salg,107,28813,4,2020,
161,Rækkehus,Stisager 10,2600, Glostrup,3495000,2019-01-19,Alm. Salg,118,29619,4,2015,
161,Villa,Bovneager 155,2600, Glostrup,5449000,2019-01-17,Alm. Salg,177,30785,7,2008,-1%
161,Villa,Dysseaasen 19A,2600, Glostrup,4170486,2019-01-15,Alm. Salg,126,33099,5,2019,4%
