municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
165,Rækkehus,Falkehusene 61,2620, Albertslund,2300000,2008-03-31,Alm. Salg,108,21296,4,1968,-4%
165,Villa,Horsholmstræde 13,2620, Albertslund,4100000,2008-03-30,Fam. Salg,155,26452,5,1987,
165,Villa,Skærager 4,2620, Albertslund,2695000,2008-03-29,Alm. Salg,123,21911,4,1967,-7%
165,Villa,Hasselhaven 65,2600, Glostrup,1750000,2008-03-26,Fam. Salg,136,12868,4,1968,
165,Rækkehus,Fiskerhusene 71,2620, Albertslund,1487500,2008-03-23,Fam. Salg,106,14033,4,1968,
165,Rækkehus,Tranehusene 41,2620, Albertslund,2395000,2008-03-23,Alm. Salg,108,22176,4,1972,
165,Ejerlejlighed,"Kanaltorvet 8, 3. 30",2620, Albertslund,925000,2008-03-23,Alm. Salg,59,15678,1,1970,-14%
165,Ejerlejlighed,"Topperne 15, st. 2",2620, Albertslund,580000,2008-03-23,Alm. Salg,33,17576,1,1972,-3%
165,Rækkehus,Skyttehusene 21,2620, Albertslund,2200000,2008-03-18,Alm. Salg,106,20755,5,1968,-2%
165,Villa,Ledøjevej 30,2620, Albertslund,3800000,2008-03-17,Andet,168,22619,5,1874,
165,Rækkehus,Fyrrehusene 82,2600, Glostrup,2450000,2008-03-16,Alm. Salg,110,22273,4,1972,-2%
165,Rækkehus,Robinievej 85,2620, Albertslund,2700000,2008-03-16,Alm. Salg,130,20769,5,2008,
165,Ejerlejlighed,"Topperne 16, 3. 33",2620, Albertslund,1800000,2008-03-16,Alm. Salg,100,18000,4,1971,-5%
165,Rækkehus,Elmehusene 306,2600, Glostrup,1740000,2008-03-15,Alm. Salg,96,18125,4,1968,-1%
165,Rækkehus,Poppelhusene 146,2600, Glostrup,2425000,2008-03-11,Alm. Salg,107,22664,3,1971,-5%
165,Ejerlejlighed,"Topperne 30, 2. 24",2620, Albertslund,975000,2008-03-10,Alm. Salg,49,19898,2,1972,-2%
165,Ejerlejlighed,"Kanaltorvet 8, 2. 17",2620, Albertslund,850000,2008-03-08,Alm. Salg,59,14407,1,1970,
165,Villa,Flintager 9,2620, Albertslund,3195000,2008-03-08,Alm. Salg,157,20350,5,1965,
165,Villa,Herstedøstervej 39,2620, Albertslund,2887500,2008-03-06,Andet,294,9821,8,1988,
165,Rækkehus,Fasanhusene 37,2620, Albertslund,2300000,2008-03-04,Alm. Salg,108,21296,4,1968,-4%
165,Villa,Kongsager 91,2620, Albertslund,2250000,2008-03-03,Alm. Salg,132,17045,4,1966,-10%
165,Rækkehus,Rytterhusene 54,2620, Albertslund,1975000,2008-03-02,Fam. Salg,108,18287,4,1968,
165,Rækkehus,Herstedøstervej 64D,2620, Albertslund,4000000,2008-03-01,Alm. Salg,157,25478,4,2000,-11%
165,Rækkehus,Fiskerhusene 40,2620, Albertslund,2285000,2008-03-01,Alm. Salg,106,21557,4,1968,-4%
165,Rækkehus,Bispehusene 47,2620, Albertslund,2157000,2008-02-27,Alm. Salg,108,19972,3,1972,-2%
165,Villa,Horsholmstræde 9,2620, Albertslund,4200000,2008-02-26,Alm. Salg,156,26923,3,1986,-7%
165,Rækkehus,Glentehusene 25,2620, Albertslund,2085000,2008-02-25,Alm. Salg,106,19670,4,1968,-11%
165,Ejerlejlighed,"Topperne 13, 1. 12",2620, Albertslund,900000,2008-02-25,Alm. Salg,49,18367,2,1972,-10%
165,Rækkehus,Skyttehusene 3,2620, Albertslund,2050000,2008-02-24,Alm. Salg,106,19340,4,1968,-7%
165,Rækkehus,Elmehusene 156,2600, Glostrup,1840000,2008-02-24,Alm. Salg,100,18400,3,1968,-3%
165,Villa,Flintager 21,2620, Albertslund,2745000,2008-02-24,Alm. Salg,144,19063,4,1967,-2%
165,Rækkehus,Falkehusene 73,2620, Albertslund,2345000,2008-02-17,Alm. Salg,106,22123,4,1970,-2%
165,Rækkehus,Robinievej 114,2620, Albertslund,2905000,2008-02-17,Alm. Salg,131,22176,4,2008,
165,Ejerlejlighed,"Kanalgaden 2, 2. tv",2620, Albertslund,1630000,2008-02-16,Alm. Salg,96,16979,3,1970,-3%
165,Rækkehus,Elmehusene 228,2600, Glostrup,1875000,2008-02-14,Alm. Salg,96,19531,3,1968,-6%
165,Rækkehus,Elmehusene 169,2600, Glostrup,1995000,2008-02-13,Alm. Salg,96,20781,3,1967,
165,Rækkehus,Glentehusene 34,2620, Albertslund,1930000,2008-02-11,Alm. Salg,108,17870,5,1968,-16%
165,Rækkehus,Elmehusene 9,2600, Glostrup,2000000,2008-02-09,Alm. Salg,96,20833,4,1967,-5%
165,Ejerlejlighed,"Kanaltorvet 8, 2. 22",2620, Albertslund,950000,2008-02-09,Alm. Salg,59,16102,1,1970,
165,Rækkehus,Glentehusene 51,2620, Albertslund,164300,2008-02-08,Fam. Salg,106,1550,4,1968,
165,Rækkehus,Falkehusene 30,2620, Albertslund,2350000,2008-02-07,Alm. Salg,108,21759,4,1968,
165,Villa,Lodager 43,2620, Albertslund,2550000,2008-02-02,Alm. Salg,154,16558,7,1971,-7%
165,Rækkehus,Robinievej 81,2620, Albertslund,2765000,2008-01-28,Alm. Salg,130,21269,4,2008,
165,Rækkehus,Fiskerhusene 52,2620, Albertslund,1925000,2008-01-27,Alm. Salg,106,18160,5,1968,-8%
165,Ejerlejlighed,"Topperne 9, 2. 24",2620, Albertslund,975000,2008-01-27,Alm. Salg,49,19898,2,1972,
165,Ejerlejlighed,"Topperne 8, 3. 34",2620, Albertslund,1000000,2008-01-26,Alm. Salg,49,20408,2,1971,-4%
165,Rækkehus,Tranehusene 18,2620, Albertslund,2400000,2008-01-24,Alm. Salg,108,22222,5,1972,-6%
165,Rækkehus,Skyttehusene 10,2620, Albertslund,2000000,2008-01-21,Alm. Salg,108,18519,5,1968,
165,Villa,Platanhaven 102,2600, Glostrup,2900000,2008-01-21,Alm. Salg,113,25664,4,1966,-3%
165,Rækkehus,Jægerhusene 53,2620, Albertslund,2100000,2008-01-20,Alm. Salg,106,19811,4,1968,-8%
165,Rækkehus,Fasanhusene 33,2620, Albertslund,348000,2008-01-19,Fam. Salg,106,3283,4,1970,
165,Rækkehus,Glentehusene 43,2620, Albertslund,2250000,2008-01-19,Alm. Salg,106,21226,4,1968,-6%
165,Ejerlejlighed,"Topperne 20, 2. 23",2620, Albertslund,854241,2008-01-18,Alm. Salg,97,8807,4,1972,
165,Rækkehus,Jægerhusene 1,2620, Albertslund,1877000,2008-01-17,Auktion,108,17380,4,1968,
165,Rækkehus,Robinievej 64,2620, Albertslund,2400000,2008-01-14,Alm. Salg,116,20690,4,2008,-11%
165,Rækkehus,Robinievej 63,2620, Albertslund,2725000,2008-01-12,Alm. Salg,136,20037,5,2008,-4%
165,Villa,Mørkager 25,2620, Albertslund,2800000,2008-01-12,Alm. Salg,139,20144,5,1967,-7%
165,Villa,Kratager 42,2620, Albertslund,2150000,2008-01-10,Alm. Salg,117,18376,4,1968,-23%
165,Ejerlejlighed,"Topperne 8, 3. 32",2620, Albertslund,998000,2008-01-09,Alm. Salg,49,20367,2,1971,
165,Villa,Nyvej 8,2620, Albertslund,3195000,2008-01-08,Alm. Salg,139,22986,3,1924,
165,Rækkehus,Tranehusene 65,2620, Albertslund,2375000,2007-12-22,Alm. Salg,108,21991,4,1972,-4%
165,Rækkehus,Glentehusene 46,2620, Albertslund,2115000,2007-12-19,Alm. Salg,106,19953,5,1968,-12%
165,Rækkehus,Pilehusene 30,2600, Glostrup,1572500,2007-12-17,Fam. Salg,114,13794,4,1973,
165,Rækkehus,Jægerhusene 24,2620, Albertslund,2150000,2007-12-17,Alm. Salg,106,20283,4,1968,-6%
165,Ejerlejlighed,"Topperne 6, 1. 13",2620, Albertslund,1825000,2007-12-16,Alm. Salg,97,18814,4,1971,
165,Ejerlejlighed,"Topperne 11, 1. 11",2620, Albertslund,1900000,2007-12-16,Alm. Salg,100,19000,4,1972,
165,Rækkehus,Jægerhusene 60,2620, Albertslund,2195000,2007-12-10,Alm. Salg,106,20708,4,1968,
165,Rækkehus,Tranehusene 4,2620, Albertslund,1950000,2007-12-09,Alm. Salg,108,18056,5,1972,-15%
165,Ejerlejlighed,"Formervangen 21A, 1",2600, Glostrup,4850000,2007-12-05,Alm. Salg,196,24745,5,1967,
165,Ejerlejlighed,"Topperne 26, 3. 33",2620, Albertslund,1650000,2007-12-04,Alm. Salg,102,16176,4,1972,
165,Rækkehus,Skriverhusene 12,2620, Albertslund,1850000,2007-12-02,Alm. Salg,106,17453,5,1969,-5%
165,Rækkehus,Elmehusene 80,2600, Glostrup,2300000,2007-11-29,Alm. Salg,100,23000,4,1967,
165,Rækkehus,Fiskerhusene 57,2620, Albertslund,2098000,2007-11-29,Alm. Salg,106,19792,4,1968,-2%
165,Rækkehus,Robinievej 90,2620, Albertslund,2595000,2007-11-29,Alm. Salg,115,22565,4,2008,
165,Rækkehus,Degnehusene 67,2620, Albertslund,2800000,2007-11-28,Fam. Salg,151,18543,4,1972,
165,Rækkehus,Fyrrehusene 46,2600, Glostrup,2550000,2007-11-28,Alm. Salg,110,23182,5,1973,
165,Rækkehus,Fiskerhusene 76,2620, Albertslund,2200000,2007-11-27,Alm. Salg,106,20755,4,1968,-4%
165,Villa,Grønneled 7,2620, Albertslund,2460000,2007-11-27,Alm. Salg,95,25895,4,1959,-9%
165,Rækkehus,Pilehusene 86,2600, Glostrup,2350000,2007-11-26,Alm. Salg,110,21364,4,1973,-6%
165,Rækkehus,Rytterhusene 15,2620, Albertslund,2050000,2007-11-25,Alm. Salg,106,19340,4,1968,-9%
165,Rækkehus,Glentehusene 59,2620, Albertslund,2035000,2007-11-22,Alm. Salg,106,19198,4,1968,-3%
165,Ejerlejlighed,"Topperne 16, 3. 33",2620, Albertslund,1950000,2007-11-19,Alm. Salg,100,19500,4,1971,-2%
165,Rækkehus,Fasanhusene 19,2620, Albertslund,2200000,2007-11-14,Alm. Salg,106,20755,4,1968,-4%
165,Villa,Borgager 46,2620, Albertslund,2900000,2007-11-14,Alm. Salg,159,18239,7,1966,-8%
165,Rækkehus,Rypehusene 12,2620, Albertslund,2475000,2007-11-13,Alm. Salg,112,22098,4,1972,-1%
165,Rækkehus,Poppelhusene 18,2600, Glostrup,2300000,2007-11-07,Alm. Salg,122,18852,5,1974,-6%
165,Rækkehus,Robinievej 115,2620, Albertslund,2995000,2007-11-05,Alm. Salg,135,22185,4,2008,
165,Rækkehus,Præstehusene 12,2620, Albertslund,2675000,2007-11-03,Alm. Salg,155,16311,5,1970,-8%
165,Ejerlejlighed,"Topperne 5, 2. 22",2620, Albertslund,621430,2007-11-02,Andet,49,12682,2,1972,
165,Rækkehus,Fiskerhusene 138,2620, Albertslund,2420000,2007-10-30,Alm. Salg,108,22407,5,1972,-7%
165,Rækkehus,Robinievej 118,2620, Albertslund,2995000,2007-10-29,Alm. Salg,136,22022,4,2008,
165,Ejerlejlighed,Mölndalsparken 51,2620, Albertslund,1475000,2007-10-24,Alm. Salg,61,24180,2,1986,-1%
165,Villa,Platanhaven 61,2600, Glostrup,2750000,2007-10-24,Alm. Salg,139,19784,4,1967,-14%
165,Rækkehus,Elmehusene 229,2600, Glostrup,2195000,2007-10-23,Alm. Salg,96,22865,4,1967,
165,Rækkehus,Robinievej 127,2620, Albertslund,2995000,2007-10-23,Alm. Salg,131,22863,5,2008,
165,Rækkehus,Robinievej 118,2620, Albertslund,3170000,2007-10-22,Alm. Salg,136,23309,4,2008,
165,Rækkehus,Robinievej 96,2620, Albertslund,2595000,2007-10-20,Alm. Salg,111,23378,4,2008,
165,Villa,Enebærhaven 11,2620, Albertslund,3050000,2007-10-18,Alm. Salg,136,22426,4,1972,-7%
165,Rækkehus,Robinievej 104,2620, Albertslund,2595000,2007-10-17,Alm. Salg,111,23378,4,2008,
165,Villa,Kongsager 79,2620, Albertslund,2795000,2007-10-16,Alm. Salg,142,19683,4,1965,
165,Rækkehus,Glentehusene 27,2620, Albertslund,2035000,2007-10-14,Alm. Salg,106,19198,5,1968,-3%
165,Rækkehus,Robinievej 92,2620, Albertslund,2595000,2007-10-14,Alm. Salg,111,23378,4,2008,
165,Ejerlejlighed,"Tornegårdsvej 61, st",2620, Albertslund,1795000,2007-10-14,Alm. Salg,62,28952,2,2008,
165,Villa,Kratager 29,2620, Albertslund,2820000,2007-10-14,Alm. Salg,200,14100,6,2017,-3%
165,Rækkehus,Robinievej 98,2620, Albertslund,2695000,2007-10-13,Alm. Salg,115,23435,4,2008,
165,Rækkehus,Robinievej 94,2620, Albertslund,2595000,2007-10-13,Alm. Salg,111,23378,4,2008,
165,Rækkehus,Robinievej 108,2620, Albertslund,2695000,2007-10-11,Alm. Salg,114,23640,4,2008,
165,Villa,Hvidager 11,2620, Albertslund,2595000,2007-10-11,Alm. Salg,105,24714,3,1966,-4%
165,Villa,Kastanie Alle 17B,2620, Albertslund,3500000,2007-10-11,Alm. Salg,162,21605,4,1999,-3%
165,Ejerlejlighed,"Topperne 2, 2. 22",2620, Albertslund,995000,2007-10-10,Alm. Salg,49,20306,2,1971,
165,Ejerlejlighed,"Topperne 6, 2. 21",2620, Albertslund,1650000,2007-10-10,Alm. Salg,97,17010,4,1971,-4%
165,Rækkehus,Poppelhusene 54,2600, Glostrup,1530000,2007-10-09,Alm. Salg,107,14299,4,1968,
165,Rækkehus,Robinievej 93,2620, Albertslund,3020000,2007-10-09,Alm. Salg,131,23053,5,2008,
165,Villa,Holsbjergvej 48,2620, Albertslund,5250000,2007-10-09,Alm. Salg,191,27487,6,1967,
165,Rækkehus,Robinievej 111,2620, Albertslund,2880000,2007-10-08,Alm. Salg,131,21985,5,2008,
165,Rækkehus,Robinievej 137,2620, Albertslund,3045000,2007-10-08,Alm. Salg,131,23244,5,2008,
165,Rækkehus,Robinievej 139,2620, Albertslund,3170000,2007-10-08,Alm. Salg,135,23481,4,2008,
165,Rækkehus,Robinievej 113,2620, Albertslund,2995000,2007-10-08,Alm. Salg,131,22863,5,2008,
165,Rækkehus,Robinievej 106,2620, Albertslund,2595000,2007-10-07,Alm. Salg,111,23378,4,2008,
165,Rækkehus,Robinievej 135,2620, Albertslund,3070000,2007-10-07,Alm. Salg,131,23435,5,2008,
165,Villa,Hvidager 10,2620, Albertslund,2350000,2007-10-06,Alm. Salg,167,14072,6,1967,-6%
165,Rækkehus,Elmehusene 141,2600, Glostrup,2221000,2007-10-03,Alm. Salg,96,23135,4,1968,
165,Villa,Snebærhaven 58,2620, Albertslund,2950000,2007-10-03,Alm. Salg,139,21223,5,1970,-6%
165,Rækkehus,Jægerhusene 41,2620, Albertslund,2145000,2007-10-02,Alm. Salg,108,19861,5,1968,-2%
165,Rækkehus,Skyttehusene 58,2620, Albertslund,2290000,2007-10-01,Alm. Salg,106,21604,5,1968,-4%
165,Rækkehus,Glentehusene 11,2620, Albertslund,2450000,2007-10-01,Alm. Salg,106,23113,5,1968,-2%
165,Ejerlejlighed,"Topperne 28, 3. 33",2620, Albertslund,1845000,2007-10-01,Alm. Salg,102,18088,4,1972,-3%
165,Ejerlejlighed,"Topperne 12, 1. 12",2620, Albertslund,1148000,2007-10-01,Alm. Salg,49,23429,2,1971,
165,Rækkehus,Storstræde 6,2620, Albertslund,3575000,2007-09-30,Alm. Salg,155,23065,7,1872,
165,Villa,Randager 27,2620, Albertslund,2700000,2007-09-26,Alm. Salg,138,19565,5,1966,-10%
165,Rækkehus,Fasanhusene 22,2620, Albertslund,2400000,2007-09-25,Alm. Salg,106,22642,4,1968,-4%
165,Villa,Kvædehaven 56,2600, Glostrup,3700000,2007-09-23,Alm. Salg,164,22561,7,1968,-3%
165,Rækkehus,Elmehusene 223,2600, Glostrup,1940000,2007-09-22,Alm. Salg,96,20208,4,1967,-7%
165,Ejerlejlighed,Mölndalsparken 32,2620, Albertslund,1445000,2007-09-19,Alm. Salg,63,22937,2,1986,-3%
165,Rækkehus,Rytterhusene 67,2620, Albertslund,2180000,2007-09-17,Alm. Salg,108,20185,5,1968,-4%
165,Ejerlejlighed,"Topperne 5, 2. 21",2620, Albertslund,1700000,2007-09-17,Alm. Salg,97,17526,4,1972,-3%
165,Villa,Risbystræde 15,2620, Albertslund,3495000,2007-09-17,Alm. Salg,116,30129,4,1962,
165,Rækkehus,Pilehusene 92,2600, Glostrup,2595000,2007-09-16,Alm. Salg,110,23591,4,1973,-4%
165,Rækkehus,Humlehusene 126,2620, Albertslund,2800000,2007-09-11,Alm. Salg,156,17949,5,1971,-3%
165,Villa,Hvidager 32,2620, Albertslund,3185000,2007-09-10,Alm. Salg,122,26107,3,1967,-3%
165,Villa,Porsager 49,2620, Albertslund,3300000,2007-09-10,Alm. Salg,163,20245,4,1966,-4%
165,Rækkehus,Rytterhusene 22,2620, Albertslund,1147500,2007-09-08,Fam. Salg,106,10825,4,1968,
165,Ejerlejlighed,Mölndalsparken 30,2620, Albertslund,1595000,2007-09-08,Alm. Salg,63,25317,2,1986,
165,Rækkehus,Fyrrehusene 68,2600, Glostrup,2588000,2007-09-05,Alm. Salg,114,22702,5,1973,0%
165,Ejerlejlighed,"Kanaltorvet 8, 2. 15",2620, Albertslund,998000,2007-09-03,Alm. Salg,59,16915,1,1970,
165,Villa,Randager 50,2620, Albertslund,3450000,2007-09-03,Alm. Salg,175,19714,6,1966,-4%
165,Rækkehus,Skyttehusene 32,2620, Albertslund,2255000,2007-09-02,Alm. Salg,106,21274,5,1968,-2%
165,Ejerlejlighed,"Topperne 24, st. 1",2620, Albertslund,1727000,2007-08-30,Alm. Salg,102,16931,4,1972,-4%
165,Ejerlejlighed,"Kanaltorvet 8, 1. 6",2620, Albertslund,900000,2007-08-30,Alm. Salg,59,15254,1,1970,-10%
165,Ejerlejlighed,"Topperne 28, 1. 13",2620, Albertslund,1690000,2007-08-28,Alm. Salg,97,17423,4,1972,-6%
165,Rækkehus,Fasanhusene 32,2620, Albertslund,2345000,2007-08-27,Alm. Salg,106,22123,4,1968,-2%
165,Rækkehus,Humlehusene 64,2620, Albertslund,2611000,2007-08-27,Alm. Salg,152,17178,4,1971,-5%
165,Villa,Hasselhaven 59,2600, Glostrup,2860000,2007-08-25,Alm. Salg,110,26000,4,1968,-10%
165,Rækkehus,Fiskerhusene 8,2620, Albertslund,2200000,2007-08-23,Alm. Salg,106,20755,5,1968,-7%
165,Villa,Lavager 24,2620, Albertslund,2495000,2007-08-22,Alm. Salg,103,24223,4,1966,
165,Villa,Hasselhaven 31,2600, Glostrup,3295000,2007-08-22,Alm. Salg,117,28162,4,1969,
165,Rækkehus,Degnehusene 91,2620, Albertslund,2895000,2007-08-20,Alm. Salg,152,19046,4,1972,
165,Rækkehus,Fiskerhusene 18,2620, Albertslund,2150000,2007-08-20,Alm. Salg,106,20283,4,1968,-4%
165,Rækkehus,Glentehusene 19,2620, Albertslund,2175000,2007-08-14,Alm. Salg,106,20519,4,1968,-3%
165,Rækkehus,Skyttehusene 43,2620, Albertslund,2725000,2007-08-14,Alm. Salg,106,25708,5,1968,-3%
165,Villa,Platanhaven 23,2600, Glostrup,3030000,2007-08-12,Alm. Salg,164,18476,6,1967,-11%
165,Rækkehus,Humlehusene 36,2620, Albertslund,2500000,2007-08-08,Alm. Salg,177,14124,4,1971,-5%
165,Rækkehus,Rytterhusene 56,2620, Albertslund,2290000,2007-08-05,Alm. Salg,108,21204,4,1968,-2%
165,Ejerlejlighed,"Topperne 3, 3. 32",2620, Albertslund,1030000,2007-07-30,Alm. Salg,49,21020,2,1972,-10%
165,Rækkehus,Tranehusene 26,2620, Albertslund,2510000,2007-07-29,Alm. Salg,108,23241,5,1972,-3%
165,Rækkehus,Skyttehusene 42,2620, Albertslund,2338000,2007-07-28,Alm. Salg,106,22057,5,1968,
165,Rækkehus,Fiskerhusene 21,2620, Albertslund,2210000,2007-07-23,Alm. Salg,106,20849,5,1968,-4%
165,Rækkehus,Fasanhusene 43,2620, Albertslund,2400000,2007-07-18,Alm. Salg,106,17647,6,1968,-11%
165,Ejerlejlighed,"Kanalgaden 10, 2. th",2620, Albertslund,1620000,2007-07-18,Alm. Salg,83,19518,2,1970,-4%
165,Villa,Herstedvestervej 4,2620, Albertslund,1350554,2007-07-16,Alm. Salg,166,4068,6,1957,
165,Villa,Blankager 3,2620, Albertslund,2500000,2007-07-11,Alm. Salg,121,20661,3,1968,
165,Rækkehus,Jægerhusene 52,2620, Albertslund,2290000,2007-07-10,Alm. Salg,108,21204,4,1968,-4%
165,Villa,Lavager 13,2620, Albertslund,3345000,2007-07-06,Alm. Salg,145,23069,4,1974,-4%
165,Ejerlejlighed,"Topperne 8, 3. 33",2620, Albertslund,1850000,2007-07-05,Alm. Salg,105,17619,4,1971,-1%
165,Rækkehus,Fiskerhusene 69,2620, Albertslund,2485000,2007-07-04,Alm. Salg,108,23009,4,1968,0%
165,Rækkehus,Poppelhusene 20,2600, Glostrup,3150000,2007-07-03,Alm. Salg,122,25820,5,1975,
165,Rækkehus,Falkehusene 37,2620, Albertslund,924740,2007-06-25,Andet,108,8562,4,1968,
165,Villa,Damgårdsvej 19,2620, Albertslund,2415000,2007-06-24,Alm. Salg,196,12321,7,2014,-3%
165,Villa,Hvidager 52,2620, Albertslund,3395000,2007-06-24,Alm. Salg,136,24963,5,1967,
165,Ejerlejlighed,"Topperne 26, 1. 12",2620, Albertslund,1070000,2007-06-23,Alm. Salg,49,21837,2,1972,-2%
165,Rækkehus,Skyttehusene 91,2620, Albertslund,2350000,2007-06-20,Alm. Salg,108,21759,5,1968,
165,Villa,Borgager 18,2620, Albertslund,2795000,2007-06-20,Alm. Salg,175,15971,6,2020,
165,Ejerlejlighed,"Topperne 11, 1. 13",2620, Albertslund,1800000,2007-06-19,Alm. Salg,102,17647,4,1972,-5%
165,Rækkehus,Robinievej 3,2620, Albertslund,2995000,2007-06-17,Alm. Salg,137,21861,5,2007,8%
165,Rækkehus,Glentehusene 42,2620, Albertslund,2250000,2007-06-13,Alm. Salg,106,21226,4,1968,-10%
165,Rækkehus,Præstehusene 126,2620, Albertslund,2650000,2007-06-11,Alm. Salg,156,16987,4,1970,2%
165,Ejerlejlighed,"Topperne 1, 3. 33",2620, Albertslund,1845000,2007-06-10,Alm. Salg,105,17571,3,1972,-3%
165,Villa,Sprøjtehusstræde 3,2620, Albertslund,2082500,2007-06-10,Fam. Salg,152,13701,5,2011,
165,Villa,Lodager 13,2620, Albertslund,3100000,2007-06-09,Alm. Salg,139,22302,5,1968,-3%
165,Rækkehus,Elmehusene 39,2600, Glostrup,2275000,2007-06-06,Alm. Salg,96,23698,4,1967,-1%
165,Rækkehus,Hyldagervænge 8,2620, Albertslund,2700000,2007-06-06,Alm. Salg,140,19286,4,1997,-3%
165,Rækkehus,Pilehusene 62,2600, Glostrup,632209,2007-06-05,Alm. Salg,110,5747,4,1973,
165,Ejerlejlighed,"Topperne 22, 3. 31",2620, Albertslund,1800000,2007-06-05,Alm. Salg,97,18557,4,1972,-3%
165,Rækkehus,Degnehusene 49,2620, Albertslund,2816000,2007-06-04,Alm. Salg,152,18526,4,1972,-1%
165,Rækkehus,Elmehusene 178,2600, Glostrup,2145000,2007-06-04,Alm. Salg,96,22344,4,1968,
165,Ejerlejlighed,"Topperne 5, 1. 14",2620, Albertslund,740000,2007-06-03,Fam. Salg,49,15102,2,1972,
165,Ejerlejlighed,"Topperne 12, 1. 13",2620, Albertslund,1850000,2007-06-03,Alm. Salg,97,19072,4,1971,
165,Rækkehus,Poppelhusene 44,2600, Glostrup,2550000,2007-06-02,Alm. Salg,122,20902,5,1974,
165,Villa,Enebærhaven 63,2620, Albertslund,3095000,2007-05-29,Alm. Salg,126,24563,4,1974,-3%
165,Villa,Kongsager 45,2620, Albertslund,2325000,2007-05-29,Alm. Salg,104,22356,4,1966,-5%
165,Rækkehus,Rytterhusene 29,2620, Albertslund,2398000,2007-05-23,Alm. Salg,108,22204,4,1968,-4%
165,Rækkehus,Robinievej 1,2620, Albertslund,3195000,2007-05-23,Alm. Salg,141,22660,4,2007,
165,Rækkehus,Tornegårdsvej 54,2620, Albertslund,2695000,2007-05-22,Alm. Salg,124,21734,4,2008,
165,Ejerlejlighed,"Topperne 24, 2. 24",2620, Albertslund,1085000,2007-05-22,Alm. Salg,49,22143,2,1972,
165,Villa,Kongsager 32,2620, Albertslund,2625000,2007-05-20,Alm. Salg,131,20038,5,1967,
165,Rækkehus,Fiskerhusene 126,2620, Albertslund,2475000,2007-05-15,Alm. Salg,108,22917,4,1972,-3%
165,Rækkehus,Poppelhusene 23,2600, Glostrup,2660000,2007-05-12,Alm. Salg,120,22167,4,1974,-3%
165,Rækkehus,Degnehusene 29,2620, Albertslund,2750000,2007-05-11,Alm. Salg,151,18212,4,1972,-2%
165,Ejerlejlighed,"Topperne 10, st. 4",2620, Albertslund,1000000,2007-05-09,Alm. Salg,49,20408,2,1971,-9%
165,Rækkehus,Poppelhusene 24,2600, Glostrup,2800000,2007-05-07,Alm. Salg,122,22951,5,1975,-9%
165,Rækkehus,Jægerhusene 36,2620, Albertslund,2525000,2007-05-05,Alm. Salg,108,23380,3,1968,-2%
165,Villa,Lodager 7,2620, Albertslund,2800000,2007-04-27,Alm. Salg,140,20000,4,1967,-10%
165,Rækkehus,Elmehusene 252,2600, Glostrup,2200000,2007-04-26,Alm. Salg,100,22000,4,1969,-2%
165,Rækkehus,Robinievej 68,2620, Albertslund,3075000,2007-04-26,Alm. Salg,130,23654,4,2008,
165,Villa,Rønne Alle 8,2620, Albertslund,3250000,2007-04-25,Alm. Salg,142,22887,4,1935,
165,Villa,Fyrrehusene 4,2600, Glostrup,2365000,2007-04-23,Alm. Salg,112,21116,5,1970,
165,Villa,Hvidager 5,2620, Albertslund,3250000,2007-04-17,Alm. Salg,165,19697,4,1969,-1%
165,Rækkehus,Elmehusene 182,2600, Glostrup,2175000,2007-04-16,Alm. Salg,96,22656,4,1968,-1%
165,Ejerlejlighed,"Topperne 2, 3. 32",2620, Albertslund,1075000,2007-04-16,Alm. Salg,49,21939,2,1971,
165,Ejerlejlighed,"Topperne 28, 2. 23",2620, Albertslund,1895000,2007-04-16,Alm. Salg,97,19536,4,1972,
165,Ejerlejlighed,Mölndalsparken 49,2620, Albertslund,1550000,2007-04-15,Alm. Salg,61,25410,2,1986,
165,Rækkehus,Fiskerhusene 82,2620, Albertslund,2300000,2007-04-14,Alm. Salg,108,21296,5,1968,
165,Villa,Snebærhaven 74,2620, Albertslund,2700000,2007-04-14,Alm. Salg,105,25714,4,1970,-2%
165,Rækkehus,Robinievej 34,2620, Albertslund,2995000,2007-04-13,Alm. Salg,137,21861,5,2007,
165,Villa,Alberts Vænge 17,2620, Albertslund,2800000,2007-04-02,Alm. Salg,145,19310,7,1963,-3%
165,Ejerlejlighed,"Topperne 26, 2. 23",2620, Albertslund,1950000,2007-04-01,Alm. Salg,97,20103,4,1972,
165,Rækkehus,Robinievej 36,2620, Albertslund,3095000,2007-03-26,Alm. Salg,141,21950,5,2007,
165,Rækkehus,Falkehusene 52,2620, Albertslund,2425000,2007-03-15,Alm. Salg,108,22454,4,1968,
165,Rækkehus,Degnehusene 87,2620, Albertslund,3200000,2007-03-13,Alm. Salg,156,20513,4,1972,-3%
165,Rækkehus,Elmehusene 233,2600, Glostrup,2150000,2007-03-13,Alm. Salg,96,22396,4,1967,-2%
165,Rækkehus,Degnehusene 19,2620, Albertslund,2600000,2007-03-12,Alm. Salg,152,17105,4,1972,-4%
165,Villa,Borgager 2,2620, Albertslund,500000,2007-03-12,Andet,108,4310,4,1967,
165,Rækkehus,Falkehusene 28,2620, Albertslund,2500000,2007-03-10,Alm. Salg,106,23585,4,1968,
